task_key,min_memory_mb,max_memory_mb
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 4)",333.16015625,2800.97265625
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 1)",361.375,2396.51171875
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 2)",360.73046875,2475.71875
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 5)",339.21484375,2238.140625
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 3)",391.83984375,2430.72265625
"('dataframe-groupby-first-agg-c178bea3285714c2f28c0cce8ddd3ca9', 0)",334.21875,2020.83203125
"('reset_index-aab8d87f6c9ec19c99a8464b60818e2c', 0)",0,0
"('getitem-bbd890544e6a01b508e429be4a4f95dd', 0)",0,0
"('map-c8119b109b0943b53a8a01b14e61645b', 0)",0,0
"('getitem-cc48b4c8b7a520666988b1b67c5ddbd7', 0)",393.63671875,393.63671875
"('truediv-3ab4530af5aefca788b16a3c2b887812', 0)",334.21875,334.21875
"('split-_add_intercept-73f984f08bd4e5cfa7a450402e5986ef', 0, 0)",0,0
"('_add_intercept-73f984f08bd4e5cfa7a450402e5986ef', 0, 0)",0,0
"('mean_chunk-mean_agg-aggregate-4f824df0d3d206f6e2bf370fb8a2d7db', 0)",0,0
"('var-var-aggregate-_sqrt-36ac7608999b59c63ba7fc778862ce02', 0)",0,0
"('mean_agg-aggregate-4f824df0d3d206f6e2bf370fb8a2d7db', 0)",0,0
"('_sqrt-36ac7608999b59c63ba7fc778862ce02', 0)",0,0
"('array-4bae1bb3c8fb55f91537d77c950eb8ab', 0)",364.33203125,364.33203125
"('array-a74ed63a21c7ebec07bf6558c12673e5', 0)",365.14453125,365.14453125
"('series-count-chunk-series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",393.63671875,393.63671875
"('series-sum-chunk-series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('split-0-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('truediv-44cd1fa4b8470fbdf3298f1c135d991d', 0, 0)",0,0
"('gt-series-mean-split-values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
"('values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
local_update-bfbf6817-a34e-4f48-bac9-ddb15f0d3375,0,0
"('array-a74ed63a21c7ebec07bf6558c12673e5', 0)",202.5390625,202.79296875
"('array-4bae1bb3c8fb55f91537d77c950eb8ab', 0)",367.78515625,367.78515625
"('series-count-chunk-series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-chunk-series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('split-0-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('truediv-44cd1fa4b8470fbdf3298f1c135d991d', 0, 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('gt-series-mean-split-values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
"('values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
local_update-e6a007fc-ee4b-473a-948c-5ca12e0e94e8,0,0
"('array-4bae1bb3c8fb55f91537d77c950eb8ab', 0)",0,0
"('array-a74ed63a21c7ebec07bf6558c12673e5', 0)",0,0
"('series-count-chunk-series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-chunk-series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('split-0-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('truediv-44cd1fa4b8470fbdf3298f1c135d991d', 0, 0)",0,0
"('gt-series-mean-split-values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
"('values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
local_update-078c884f-100b-4e84-a686-b9d79e70bd34,0,0
"('array-4bae1bb3c8fb55f91537d77c950eb8ab', 0)",0,0
"('array-a74ed63a21c7ebec07bf6558c12673e5', 0)",368.2890625,522.96484375
"('series-count-chunk-series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-chunk-series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('gt-series-mean-split-values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
"('split-0-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
"('truediv-44cd1fa4b8470fbdf3298f1c135d991d', 0, 0)",0,0
local_update-2931db37-78a7-438a-8395-62cab71d317a,0,0
"('array-a74ed63a21c7ebec07bf6558c12673e5', 0)",343.83984375,343.83984375
"('array-4bae1bb3c8fb55f91537d77c950eb8ab', 0)",0,0
"('series-count-chunk-series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-chunk-series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('split-0-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('truediv-44cd1fa4b8470fbdf3298f1c135d991d', 0, 0)",0,0
"('gt-series-mean-split-values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
"('values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
local_update-5dcad850-f3df-4df1-be36-73c95a337e3f,0,0
"('array-a74ed63a21c7ebec07bf6558c12673e5', 0)",0,0
"('array-4bae1bb3c8fb55f91537d77c950eb8ab', 0)",0,0
"('series-count-chunk-series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-chunk-series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('split-0-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('truediv-44cd1fa4b8470fbdf3298f1c135d991d', 0, 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('gt-series-mean-split-values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
"('values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
local_update-20e0c7e6-aaa1-47f7-8f40-4ee0437850fb,0,0
"('array-4bae1bb3c8fb55f91537d77c950eb8ab', 0)",0,0
"('array-a74ed63a21c7ebec07bf6558c12673e5', 0)",0,0
"('series-count-chunk-series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-chunk-series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('gt-series-mean-split-values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
"('split-0-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('values-ac6fc7711aab8934b3a52d1154afefbd', 0)",0,0
"('truediv-44cd1fa4b8470fbdf3298f1c135d991d', 0, 0)",0,0
local_update-caa6f849-1402-4d16-a7bc-8e62a47fdd43,0,0
"('split-_get_chunk_shape-0b9b9cb5ed8b4a183853a552c6aa4ef1', 0, 0, 0)",0,0
"('_get_chunk_shape-0b9b9cb5ed8b4a183853a552c6aa4ef1', 0, 0, 0)",0,0
"('getitem-184868dbb8232d6abd8afd994713b276',)",0,0
"('getitem-19b7ecb6171f1c705f130dda4566dc9c',)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('len-chunk-8fe343de241f7449bb00cfb30fc1393f-fdc6761e0c815aee3b34719d5a65e111', 0)",0,0
"('len-agg-8fe343de241f7449bb00cfb30fc1393f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('array-cea6c182b85a35dfe86c2756560f0eb6', 0)",0,0
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('concatenate-getitem-sum-sum-aggregate-transpose-truediv-gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('array-cea6c182b85a35dfe86c2756560f0eb6', 0)",0,0
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('concatenate-getitem-sum-sum-aggregate-transpose-truediv-gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('array-cea6c182b85a35dfe86c2756560f0eb6', 0)",0,0
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('concatenate-getitem-sum-sum-aggregate-transpose-truediv-gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('split-_get_chunk_shape-0b9b9cb5ed8b4a183853a552c6aa4ef1', 0, 0, 0)",0,0
"('_get_chunk_shape-0b9b9cb5ed8b4a183853a552c6aa4ef1', 0, 0, 0)",0,0
"('getitem-184868dbb8232d6abd8afd994713b276',)",0,0
"('getitem-19b7ecb6171f1c705f130dda4566dc9c',)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('len-chunk-8fe343de241f7449bb00cfb30fc1393f-fdc6761e0c815aee3b34719d5a65e111', 0)",0,0
"('len-agg-8fe343de241f7449bb00cfb30fc1393f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('array-cea6c182b85a35dfe86c2756560f0eb6', 0)",0,0
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('concatenate-sum-sum-aggregate-transpose-truediv-getitem-05ce45a249fb640b3c602870bcb056b3', 0)",0,0
"('getitem-05ce45a249fb640b3c602870bcb056b3', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('array-cea6c182b85a35dfe86c2756560f0eb6', 0)",0,0
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('concatenate-sum-sum-aggregate-transpose-truediv-getitem-05ce45a249fb640b3c602870bcb056b3', 0)",0,0
"('getitem-05ce45a249fb640b3c602870bcb056b3', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('len-chunk-8fe343de241f7449bb00cfb30fc1393f-fdc6761e0c815aee3b34719d5a65e111', 0)",0,0
"('len-agg-8fe343de241f7449bb00cfb30fc1393f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('array-cea6c182b85a35dfe86c2756560f0eb6', 0)",0,0
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('concatenate-getitem-sum-sum-aggregate-transpose-truediv-gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('array-cea6c182b85a35dfe86c2756560f0eb6', 0)",0,0
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('concatenate-getitem-sum-sum-aggregate-transpose-truediv-gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('array-cea6c182b85a35dfe86c2756560f0eb6', 0)",0,0
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('concatenate-getitem-sum-sum-aggregate-transpose-truediv-gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
"('gt-7cc90c0e17f43ddee7bb2a2dc10641fd', 0)",0,0
