task_key,min_memory_mb,max_memory_mb
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 0)",406.15625,548.97265625
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 2)",359.671875,2794.8671875
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 3)",322.41015625,2036.76953125
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 6)",352.13671875,2266.01171875
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 1)",304.20703125,2731.30859375
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 4)",323.87109375,2382.6171875
"('dataframe-groupby-first-chunk-c178bea3285714c2f28c0cce8ddd3ca9-0ad5a9d6aca4d9d9ff3f96a01eca3bd6', 5)",331.08203125,2628.3515625
"('dataframe-groupby-first-agg-c178bea3285714c2f28c0cce8ddd3ca9', 0)",334.47265625,334.47265625
"('reset_index-aab8d87f6c9ec19c99a8464b60818e2c', 0)",334.47265625,334.47265625
"('getitem-bbd890544e6a01b508e429be4a4f95dd', 0)",0,0
"('map-c8119b109b0943b53a8a01b14e61645b', 0)",0,0
"('truediv-3ab4530af5aefca788b16a3c2b887812', 0)",334.47265625,334.47265625
"('getitem-cc48b4c8b7a520666988b1b67c5ddbd7', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('unique-chunk-3e93670492307b3394f3ef6ff664321b-5b017c12e30a646e2d33293168a8dce3', 0)",334.47265625,334.47265625
"('unique-agg-3e93670492307b3394f3ef6ff664321b', 0)",0,0
"('split-e6ade452dcd6d77dc231130dfcb2c064', 0)",334.47265625,334.47265625
"('split-0-e6ade452dcd6d77dc231130dfcb2c064', 0)",334.7265625,334.7265625
"('blocks-2b23c6e947e8b2bbc45b0391be66116d', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",334.7265625,334.7265625
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-0-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('blocks-b6e8ffba3f5366b928de71f112c06e8e', 0)",334.7265625,334.7265625
"('split-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",334.7265625,334.7265625
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",334.7265625,334.7265625
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('len-chunk-8fe343de241f7449bb00cfb30fc1393f-fdc6761e0c815aee3b34719d5a65e111', 0)",334.7265625,334.7265625
"('len-agg-8fe343de241f7449bb00cfb30fc1393f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",334.7265625,334.7265625
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",334.7265625,334.7265625
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",334.7265625,334.7265625
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",334.7265625,334.7265625
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",334.7265625,334.7265625
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-e6ade452dcd6d77dc231130dfcb2c064', 0)",334.7265625,334.7265625
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",334.7265625,334.7265625
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",334.7265625,334.7265625
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",334.7265625,334.7265625
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",334.7265625,334.7265625
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",334.7265625,334.7265625
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",334.7265625,334.7265625
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('len-chunk-8fe343de241f7449bb00cfb30fc1393f-fdc6761e0c815aee3b34719d5a65e111', 0)",0,0
"('len-agg-8fe343de241f7449bb00cfb30fc1393f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",334.7265625,334.7265625
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",334.7265625,334.7265625
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",334.7265625,334.7265625
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",334.7265625,334.7265625
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",334.7265625,334.7265625
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",334.7265625,334.7265625
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",334.7265625,334.7265625
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",334.7265625,334.7265625
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",334.7265625,334.7265625
"('split-e6ade452dcd6d77dc231130dfcb2c064', 0)",334.7265625,334.7265625
"('split-1-e6ade452dcd6d77dc231130dfcb2c064', 0)",334.7265625,334.7265625
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",0,0
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",334.7265625,334.7265625
"('len-chunk-8fe343de241f7449bb00cfb30fc1393f-fdc6761e0c815aee3b34719d5a65e111', 0)",0,0
"('len-agg-8fe343de241f7449bb00cfb30fc1393f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",334.7265625,334.7265625
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",334.7265625,334.7265625
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",334.7265625,334.7265625
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",334.7265625,334.7265625
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",334.7265625,334.7265625
"('series-count-chunk-d935f49f70d353fc596d92193cf7358b-37df57cce84b71d90d8d109d50c32e89', 0)",0,0
"('series-sum-chunk-e529a72f565feca0307b3d1f24eae2f3-5036eb7df3ab419238e55910b488f3f1', 0)",0,0
"('series-count-agg-d935f49f70d353fc596d92193cf7358b', 0)",0,0
"('series-sum-agg-e529a72f565feca0307b3d1f24eae2f3', 0)",0,0
"('series-mean-2bb94bd2e10bffdeb18cb8a385d81d50-10a011eb639cf6fd9172f9edc706b5cb', 0)",334.7265625,334.7265625
"('gt-6f385e3d928a7ccab7b433ff99468ac7', 0)",0,0
"('split-17797be3f95b79a52f70e0be035df86f', 0)",0,0
"('split-1-17797be3f95b79a52f70e0be035df86f', 0)",0,0
